strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP748954	OP748954	OP748954.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00268/2022	2022-09-30	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9902692067806236	758.0	607.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628437	OP628437	OP628437.1	MpxV/human/USA/WA-UW-080247/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887143	Sereewit et al		IIb	hMPXV-1	B.1.8	1.0	0.0	614.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP480406	OP480406	OP480406.1	hMPXV/USA/NC-UNC-0005/2022	2022-08-02	North America	USA	North Carolina		Homo sapiens	2022-09-20		Deanhardt et al		IIb	hMPXV-1	B.1.2	0.9870999802240265	1523.0	603.0	0.0	good	good	good	good	good		False	Deanhardt,B., Miller,M., Wang,J.R.	University of North Carolina at Chapel Hill, Department of Genetics
ON843173	ON843173	ON843173.1	Monkeypox/PT0029/2022	2022-05-27	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al		IIb	hMPXV-1	B.1	0.9995639144258122	86.0	606.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	
OP257253	OP257253	OP257253.1	MpxV/human/USA/WA-UW-088081/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236094	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP748945	OP748945	OP748945.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00259/2022	2022-10-13	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9874143674984408	928.0	599.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP451002	OP451002	OP451002.1	MPXV_USA_2022_NC0006	2022-07-XX	North America	USA	North Carolina		Homo sapiens	2022-09-16	SRR21677013	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	608.0	0.0	good	good	good	good	good		False	Gigante,C.M., Pettit,D., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Deutsch-Feldman,M., Li,Y.	CDC, DHCPP-PRB
OP743987	OP743987	OP743987.1	MpxV/human/USA/WA-UW-098721/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085323	Sereewit et al		IIb	hMPXV-1	B.1	0.9999847877125284	3.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP381206	OP381206	OP381206.2	hMpxV/USA/ID-IBL-842580/2022	2022-08-03	North America	USA			Homo sapiens	2022-09-07	SRR21403189	Ceniseros et al		IIb	hMPXV-1	B.1	0.9932153197876364	81.0	604.0	0.0	good	good	good	good	good		False	Ceniseros,A.	Idaho Bureau of Laboratories, Molecular Epidemiology
OQ249661	OQ249661	OQ249661.1	CMIP-P0	2022-06-14	Europe	France			Homo sapiens	2023-01-19		Baliere et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	604.0	0.0	good	good	good	good	good		False	Baliere,C., Hourdel,V., Kwasiborski,A., Grassin,Q., Feher,M., Hoinard,D., Vanhomwegen,J., Taieb,F., Consigny,P.-H., Manuguerra,J.-C., Leclercq,I., Batejat,C., Caro,V.	Insitut Pasteur, Environment and Infectious Risks Unit
OP890568	OP890568	OP890568.1	MPXV/Human/USA/CA-LACPHL-MA00311/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9902844190680952	368.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON853674	ON853674	ON853674.1	MPXV/Germany/2022/RKI095	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-27		Brinkmann et al		IIb	hMPXV-1	B.1	0.9984534174403804	305.0	604.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
ON838940	ON838940	ON838940.1	4061	2022-05-20	Europe	Spain	Madrid		Homo sapiens	2022-06-24	SRR19793483, SRR19793482	de la Hoz-Sanchez et al		IIb	hMPXV-1	B.1	0.9993002347763034	138.0	604.0	0.0	good	good	good	good	good		False	de la Hoz-Sanchez,B., Lopez-Ortiz,M., Gutierrez-Arroyo,A., Roces-Alvarez,P., Lazaro-Peona,F., Dahdouh,E., Bloise,I., Garcia-Rodriguez,J., Mingorance,J.	
OP783902	OP783902	OP783902.1	hMPXV-CH-38347314/2022	2022-06-08	Europe	Switzerland			Homo sapiens	2022-11-07		Laubscher et al		IIb	hMPXV-1	B.1.5	0.9971553022427982	533.0	603.0	0.0	good	good	good	good	good		False	Laubscher,F., Marques-Melancia,S., Cordey,S., Schibler,M., Kaiser,L., Renzoni,A.	University Hospitals of Geneva, Laboratory of Virology
OP879731	OP879731	OP879731.1	NJ-MPXV-011	2022-08-17	North America	USA	New Jersey		Homo sapiens	2022-11-22	SRR22321681	Palmateer et al		IIb	hMPXV-1	B.1	0.974230385022996	1455.0	588.0	0.0	good	good	good	good	good		False	Palmateer,N.C.	New Jersey Department of Health, Public Health and Environmental Laboratories
OP748946	OP748946	OP748946.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00260/2022	2022-10-17	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9730336850752248	4626.0	595.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920680	OP920680	OP920680.1	MPXV/Human/USA/CA-LACPHL-MA00342/2022	2022-10-26	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9876324102855346	1569.0	608.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330972	OQ330972	OQ330972.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00372/2022	2022-10-18	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.8904309641040723	20906.0	554.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628470	OP628470	OP628470.1	MpxV/human/USA/WA-UW-086652/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887144	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON649711	ON649711	ON649711.1	Monkeypox/PT0026/2022	2022-05-18	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9784948962775532	4233.0	588.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP205107	OP205107	OP205107.1	MPXV_UK_2022_9000144	2022-06-16	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890574	OP890574	OP890574.1	MPXV/Human/USA/CA-LACPHL-MA00317/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.988540076771344	1418.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890529	OP890529	OP890529.1	MPXV/Human/USA/CA-LACPHL-MA00324/2022	2022-10-26	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9856142468142934	2145.0	608.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP881953	OP881953	OP881953.1	MPXV_USA_2022_TX0031	2022-09-XX	North America	USA	Texas		Homo sapiens	2022-11-23	SRR22383414	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	608.0	0.0	good	good	good	good	good		False	Gigante,C., Kubin,G., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S., Li,Y.	CDC, DHCPP-PRB
OP680504	OP680504	OP680504.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00226/2022	2022-10-03	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.9909182643794148	243.0	603.0	0.0	good	good	good	good	good	OPG198:31-283	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP536803	OP536803	OP536803.1	9000431	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1	0.9983874975280032	318.0	608.0	0.0	good	good	good	good	good	NBT03_gp174:113-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP414290	OP414290	OP414290.1	Monkeypox/PT0249/2022	2022-06-20	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9857156620641044	2065.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OQ121014	OQ121014	OQ121014.1	hMpxV/USA/CA-CDPH-1000060/2022	2022-08-08	North America	USA			Homo sapiens	2022-12-26		Probert et al		IIb	hMPXV-1	B.1	0.9649813142402224	5366.0	586.0	0.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., Bell,J., Hacker,J.	CDPH, VRDL
OP681777	OP681777	OP681777.1	MpxV/human/USA/WA-UW-092113/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-19	SRR21966444	Sereewit et al		IIb	hMPXV-1	B.1.4	0.9999949292375094	0.0	611.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ054228	OQ054228	OQ054228.1	MPXV_USA_2022_NY0027	2022-09-XX	North America	USA	New York		Homo sapiens	2022-12-15	SRR22708770	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997920987378872	41.0	610.0	0.0	good	good	good	good	good		False	Gigante,C., Ruiz,V., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Wang,J., Li,Y.	CDC, DHCPP-PRB
OP580609	OP580609	OP580609.1	hMPX/USA/CA-LACPHL-MA00176/2022	2022-08-02	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1.8	0.9899598902686996	1271.0	606.0	3.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628490	OP628490	OP628490.1	MpxV/human/USA/WA-UW-093570/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887131	Sereewit et al		IIb	hMPXV-1	B.1.4	0.99990872627517	18.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890562	OP890562	OP890562.1	MPXV/Human/USA/CA-LACPHL-MA00334/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9842654239918056	1555.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP062231	OP062231	OP062231.1	MpxV/human/CAN/UN-NML-3907/2022	2022-06-27	North America	Canada			Homo sapiens	2022-07-26		Duggan et al		IIb	hMPXV-1	B.1	0.999964504662566	7.0	609.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Jolly,G., Griffiths,E., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP687942	OP687942	OP687942.1	MPXV_USA_2022_OH0003	2022-08-XX	North America	USA	Ohio		Homo sapiens	2022-10-20	SRR21970964	Gigante et al		IIb	hMPXV-1	B.1	0.999771815687925	41.0	606.0	4.0	good	good	good	good	good		False	Gigante,C.M., Lee,B., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Morrison,S.S., Seabolt,M.H., Weigand,M.R., Knipe,K., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Salehi,E., Li,Y.	CDC, DHCPP-PRB
OP382487	OP382487	OP382487.1	hMPXV-IHU00010	2022-07-18	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9836214371555052	3096.0	600.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP415180	OP415180	OP415180.1	MPX_CJjutN_9000198	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.999964504662566	7.0	606.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP062233	OP062233	OP062233.1	MpxV/human/CAN/UN-NML-3913/2022	2022-06-28	North America	Canada			Homo sapiens	2022-07-26		Duggan et al		IIb	hMPXV-1	B.1	0.9836924278303728	3215.0	590.0	1.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Jolly,G., Griffiths,E., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP123042	OP123042	OP123042.1	MpxV/human/USA/WA-UW-077622/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-08-02	SRR20731573	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
ON792322	ON792322	ON792322.1	hMpxV/Switzerland/ZH-UZH-IMV-3ba64538/2022	2022-06-02	Europe	Switzerland	Zürich		Homo sapiens	2022-06-17		Kufner et al		IIb	hMPXV-1	B.1.5	0.9999492923750944	0.0	606.0	10.0	good	good	good	good	good		False	Kufner,V., Ziltener,G., Zaheri,M., Schmutz,S., Audige,A., Bernasconi,O., Steiner,K., Huder,J., Shah,C., Capaul,R., Bloemberg,G., Boeni,J., Huber,M., Trkola,A.	
OP680505	OP680505	OP680505.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00227/2022	2022-10-03	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.9826275677073562	1878.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP205077	OP205077	OP205077.1	MPXV_UK_2022_9000071	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP628449	OP628449	OP628449.1	MpxV/human/USA/WA-UW-082573/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887127	Sereewit et al		IIb	hMPXV-1	B.1	0.999944221612604	11.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP442940	OP442940	OP442940.1	MpxV/human/USA/OH-UW-086376/2022	2022-08-XX	North America	USA	Ohio		Homo sapiens	2022-09-15	SRR21236113	Sereewit et al		IIb	hMPXV-1	B.1.8	0.9999949292375094	1.0	613.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890556	OP890556	OP890556.1	MPXV/Human/USA/CA-LACPHL-MA00328/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9898635457813793	488.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330979	OQ330979	OQ330979.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00387/2022	2022-12-05	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9847725002408612	1455.0	607.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628466	OP628466	OP628466.1	MpxV/human/USA/WA-UW-085850/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887147	Sereewit et al		IIb	hMPXV-1	B.1.3	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ054218	OQ054218	OQ054218.1	MPXV_USA_2022_GA0019	2022-09-XX	North America	USA	Georgia		Homo sapiens	2022-12-15	SRR22708628	Gigante et al		IIb	hMPXV-1	B.1	0.999873230937736	25.0	608.0	0.0	good	good	good	good	good		False	Gigante,C., Pavlick,J., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Parrott,T., Li,Y.	CDC, DHCPP-PRB
OP597792	OP597792	OP597792.1	MN-MDH-MPXV_0018	2022-07-19	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1.13	0.8981030277522831	18545.0	548.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP022171	OP022171	OP022171.1	MPXV_UK_2022_6	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-07-20		Groves et al		IIb	hMPXV-1	B.1	0.9166315938927736	16439.0	565.0	2.0	mediocre	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536776	OP536776	OP536776.1	9000398	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.7	0.9999746461875472	5.0	610.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OQ148462	OQ148462	OQ148462.1	LBMB-UTP_MP-003_TOL	2022-09-17	South America	Colombia	Tolima		Homo sapiens	2022-12-30		Lopez et al		IIb	hMPXV-1	B.1.11	0.9124837101754992	15072.0	548.0	0.0	mediocre	good	good	good	good		False	Lopez,P.A., Orjuela,M., Tabares,F.A., Anacona,J.D., Zuluaga-Velez,A., Sepulveda-Arias,J.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP055808	OP055808	OP055808.1	MpxV/human/USA/WA-UW-075986/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-07-25	SRR20653188	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OP689683	OP689683	OP689683.1	MPXV/Germany/2022/RKI530	2022-07-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1	0.9997667449254344	46.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ330984	OQ330984	OQ330984.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00364/2022	2022-10-11	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9881090619596468	1599.0	608.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP358276	OP358276	OP358276.1	SIC-AOUP-UNIPA_VL_9aug	2022-08-09	Europe	Italy			Homo sapiens	2022-09-02		Tramuto et al		IIb	hMPXV-1	B.1.5	0.9980883225410604	353.0	610.0	0.0	good	good	good	good	good		False	Tramuto,F.	"University of Palermo, Department of Health Promotion Sciences Maternal and Infant Care, Internal Medicine and Medical Specialties ""G. D'Alessandro"""
OP415238	OP415238	OP415238.1	MPX_GGr0lD_9000276	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP628481	OP628481	OP628481.1	MpxV/human/USA/WA-UW-087818/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887112	Sereewit et al		IIb	hMPXV-1	B.1.11	0.999589268238265	80.0	610.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON959156	ON959156	ON959156.1	MPXV/Germany/2022/RKI141	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-11		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
