# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 09 17:15:22 PST 2022 [seed=1668042916828]
# -threads 10 -save_every 2000000 -beagle 235hmpxv_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
37725000	-29576.943349976016	-657.8662263223408	-28919.077123653675	0.8590482833206079	2021.938211990652	45.214550001315516	19.77873081012468	12.913216341344285	0.44203108456230344	25.72202147205678	0.328701403651165	0.17189476316263047	0.16857053675585737	0.33083329643035053	0.5027821266279245	4.3095281737919765E-4	4.30952817379198E-4	-28919.077123653675	0.0	-636.748985822683
37750000	-29555.957185566298	-630.0814511915194	-28925.87573437478	0.8558236917424482	2021.9414365822302	41.86061273741829	18.21813320819376	15.319735360200971	0.4331869475141308	24.4154674597764	0.33030899855400003	0.1694770507390796	0.16869591921030105	0.33151803149662257	0.2806310091916595	4.2467365997438496E-4	4.246736599743842E-4	-28925.87573437478	0.0	-607.2104242886173
37775000	-29576.4261785967	-648.5946006810553	-28927.831577915644	0.8777846290592497	2021.9194756449133	44.36843047031818	22.366575960008653	12.3077243263934	0.41008482803839036	22.669706164683348	0.328470825350818	0.16750777102844497	0.17187148070046238	0.33214992292027784	0.17250891490480466	4.160463515813271E-4	4.160463515813272E-4	-28927.831577915644	0.0	-628.9233335378843
37800000	-29598.930195258537	-674.343316544429	-28924.586878714108	0.9656287988888488	2021.8316314750837	47.95125566947544	24.565145784016998	11.581804555161836	0.40539863613317717	28.249874362914934	0.3281446194906389	0.1699158333868659	0.16894205866398213	0.3329974884585165	0.40548365130369224	4.167273787778955E-4	4.167273787778953E-4	-28924.586878714108	0.0	-654.303981179695
37825000	-29589.524922130582	-668.6137766070332	-28920.91114552355	0.9687718205220915	2021.8284884534505	46.70312519507729	28.283856351160356	10.118073278148795	0.38617336238244665	35.21084062363577	0.3284666353824939	0.1664681138346737	0.1725927926193928	0.33247245816344295	0.29454676446890005	4.4409100896738237E-4	4.4409100896738237E-4	-28920.91114552355	0.0	-649.5532709898579
37850000	-29573.194797639946	-656.1782119881807	-28917.016585651767	0.9122850410529786	2021.8849752329197	44.770077271561654	17.00938393163704	10.048217251159377	0.426658179466771	21.96352790330276	0.32501547129718894	0.16849966088367785	0.17261737174275116	0.3338674960763855	0.3825778721202443	4.446052809883E-4	4.446052809883002E-4	-28917.016585651767	0.0	-638.6944007710312
37875000	-29554.02166851988	-634.9150571284301	-28919.10661139145	0.836824955264491	2021.960435318708	42.063650661136926	13.296362523094652	14.996984196219158	0.49029339706538877	20.986328967339304	0.32837328836100915	0.16616335085251768	0.16968604482998587	0.3357773159564909	0.18747427890604773	4.150082167095429E-4	4.150082167095426E-4	-28919.10661139145	0.0	-613.2246689657533
37900000	-29600.560593084738	-654.1030314619694	-28946.457561622767	0.9187080342156239	2021.878552239757	44.69677685638441	16.966958377372414	13.814443817907536	0.47030875801314664	28.607799840667514	0.3284338682228885	0.16462109931083072	0.16915092167181467	0.33779411079446986	0.8438798982782428	4.099329331035039E-4	4.099329331035036E-4	-28946.457561622767	0.0	-631.2928198487344
37925000	-29553.81180920459	-621.8412649885261	-28931.970544216067	0.8087609603713845	2021.9884993136013	40.54482030601622	17.40613735597112	17.580267504684564	0.45142413019515454	28.323112460874313	0.33635377673568734	0.1664626202526047	0.16534724453173932	0.33183635847997245	0.16827814508705916	4.3358865233209453E-4	4.3358865233209394E-4	-28931.970544216067	0.0	-596.6159127959836
37950000	-29569.489964648994	-646.5156623459607	-28922.974302303035	0.8787834727123226	2021.9184768012603	43.8983096491883	22.103992520166916	13.522311340924457	0.4283431763804381	28.811648523288586	0.33206362003732376	0.1644778935162697	0.17024741121416467	0.33321107523224563	0.7951639053563228	4.140617472963298E-4	4.140617472963302E-4	-28922.974302303035	0.0	-623.8127126057473
37975000	-29580.576669286023	-647.0533979106461	-28933.523271375376	0.9006919794677424	2021.896568294505	44.00978520559866	19.42178125181238	14.562052967013045	0.4469960657169047	22.767527681829442	0.33276385233179584	0.1660739252411486	0.17186103224500154	0.32930119018205767	0.3276076988185462	4.414237491746354E-4	4.414237491746348E-4	-28933.523271375376	0.0	-624.9486204143024
38000000	-29523.57433492304	-595.2127612003463	-28928.361573722694	0.8190872387957143	2021.978173035177	37.79605895940676	14.805293417795111	13.813144120395172	0.4083035214652849	21.172983028744138	0.3300316507642367	0.16755144391247853	0.16846836182921096	0.3339485434940773	0.2292619811110151	4.983170350878196E-4	4.983170350878186E-4	-28928.361573722694	0.0	-574.4946808704921
38025000	-29525.08358512355	-608.4252866126582	-28916.65829851089	0.7685317529082438	2022.0287285210643	39.19185922504993	19.13082454297775	16.8055235347316	0.40981353887699523	34.90933563999849	0.32533072975886446	0.1650158626475763	0.17070242999220428	0.33895097760135867	0.3389533707523	4.986647752145451E-4	4.98664775214545E-4	-28916.65829851089	0.0	-583.0021811169895
38050000	-29512.268249240762	-601.9215236778514	-28910.34672556291	0.819374875606201	2021.9778853983664	37.99141617310178	18.83002333750834	16.62441348797166	0.4207740360853683	25.259941713568313	0.3314117792414991	0.16655938253462083	0.17015371574681193	0.3318751224770716	0.6346368253503823	4.6089654307517405E-4	4.6089654307517383E-4	-28910.34672556291	0.0	-576.9226268255961
38075000	-29544.48619539433	-607.0687602790714	-28937.417435115258	0.7275622792641105	2022.0696979947086	39.614684027912105	12.292441057287334	24.322450773811685	0.4679347723323366	20.331729343854565	0.33539663918721924	0.1687467767868239	0.16189696307483017	0.33395962095113013	1.0614427415557481	4.862886564108107E-4	4.8628865641081105E-4	-28937.417435115258	0.0	-574.4562928600412
38100000	-29565.84075556597	-620.9804631200967	-28944.860292445872	0.7299439389909103	2022.0673163349818	42.076744228064584	16.73144110318712	20.809673493360222	0.45451769285231847	22.05488253671165	0.33576186988949436	0.1658280151787496	0.16295301731304893	0.3354570976187105	0.16685816270578202	4.0445723594042176E-4	4.0445723594042165E-4	-28944.860292445872	0.0	-593.1734039431884
38125000	-29502.465186566347	-585.7063149452242	-28916.758871621125	0.7627827624688337	2022.0344775115038	36.568062172035916	21.037137999840116	15.131073170280395	0.3698042954446607	25.698224414092273	0.32832509007511645	0.16567263744109656	0.16969150516009743	0.33631076732369297	0.34072966306506836	5.047173046741935E-4	5.04717304674194E-4	-28916.758871621125	0.0	-562.6358969473073
38150000	-29518.37830168199	-592.2027668453563	-28926.175534836635	0.7800496904715507	2022.017210583501	37.11040231803559	12.089039840675778	14.519440823264429	0.4330572645396594	38.859093190335756	0.3264932231656858	0.16669116328071223	0.17101339179603542	0.33580222175756996	0.134369800314565	4.927946044299297E-4	4.927946044299301E-4	-28926.175534836635	0.0	-569.6479290076464
38175000	-29540.69488928385	-613.378144563786	-28927.316744720065	0.7684178895011848	2022.0288423844713	39.75964501837654	14.299893713773667	18.778839905796897	0.4514960698450514	28.701966018865964	0.32797770560396394	0.16799962517375122	0.16911870413742178	0.33490396508486636	0.2950249492095442	4.7263309177537877E-4	4.72633091775379E-4	-28927.316744720065	0.0	-586.8640225937971
38200000	-29554.1386504649	-619.2234700387284	-28934.915180426175	0.7869089954985639	2022.010351278474	40.83043433950261	16.24108584644552	18.284476629132488	0.45087485597662713	25.074088585702388	0.3320835725960374	0.16296765954465298	0.17108444683774426	0.33386432102156866	0.41808105105260085	4.980300496153512E-4	4.980300496153508E-4	-28934.915180426175	0.0	-593.1634332865192
38225000	-29579.430580908487	-639.9129535769115	-28939.517627331577	0.8316972084396527	2021.965563065533	43.108621529290346	22.025136199204038	11.800597281820354	0.38516821075948127	26.608548423929193	0.33105613235610487	0.17123062222748353	0.17068276046572484	0.32703048495069004	0.28049100378239294	4.084490702176983E-4	4.0844907021769767E-4	-28939.517627331577	0.0	-620.1623477841874
38250000	-29561.324332993958	-627.222394861321	-28934.101938132637	0.8454470880419824	2021.9518131859306	41.76920868932391	21.629013161610125	13.190429223149328	0.40273805129918383	22.619234594370244	0.33015153152728605	0.16796227431671712	0.16783411360033532	0.3340520805556649	0.31454834520237024	4.812140958222734E-4	4.812140958222734E-4	-28934.101938132637	0.0	-606.4231289260895
38275000	-29534.156859734892	-616.3903621559189	-28917.766497578974	0.9177897645592301	2021.8794705094133	39.594557084609995	16.484893152934102	13.045150490882689	0.41462001028622425	25.061721533960462	0.3336861616331594	0.16889280338595924	0.16909933649113001	0.3283216984897546	0.3816999694304766	4.4691772831282993E-4	4.4691772831283036E-4	-28917.766497578974	0.0	-595.6287082890957
38300000	-29557.07589522422	-627.5482105561161	-28929.527684668104	0.7796338898277344	2022.017626384145	41.359673703334416	16.827867179715838	15.150621825735625	0.43569138770010385	23.28662739449182	0.32705044216150636	0.1686647677355829	0.17211927893950368	0.33216551116341025	0.061250980103756264	4.937613613484639E-4	4.937613613484643E-4	-28929.527684668104	0.0	-605.4775653110116
38325000	-29544.417882008634	-630.628434530913	-28913.78944747772	0.7810444475281948	2022.0162158264443	41.757512179268424	27.93001248202956	14.264225175157362	0.3910087623641565	42.6963507230039	0.33395700073882	0.16489898003914538	0.16706898911545495	0.33407503010658274	0.5427175834246496	4.1889809810928167E-4	4.1889809810928167E-4	-28913.78944747772	0.0	-606.417391200813
38350000	-29530.878406373413	-600.6697104459321	-28930.208695927482	0.7528690749961401	2022.0443911989764	38.63550759510698	16.93501039955526	17.346500714796186	0.423762544320546	32.31781134552623	0.3335787456707671	0.16362940086409927	0.16973808297657197	0.33305377048856477	0.2693071427634826	4.7935983487395356E-4	4.793598348739538E-4	-28930.208695927482	0.0	-575.1680913697778
38375000	-29531.16876704391	-608.0467723109699	-28923.12199473294	0.7849289152559348	2022.0123313587167	40.58242455037125	24.108337769195405	21.067364039202985	0.41361416873845125	28.941852904706586	0.3349836034837625	0.1682089842180347	0.16747802175027168	0.3293293905479345	0.49825155795315534	4.635411422291469E-4	4.6354114222914625E-4	-28923.12199473294	0.0	-578.2944669786121
38400000	-29511.305937026715	-582.8032579993239	-28928.50267902739	0.72282528035183	2022.0744349936208	36.97737632285895	22.833200042600424	17.08221935639506	0.3789768385081842	25.709888470557274	0.33321769690549624	0.1637168060572105	0.1699959330363801	0.3330695640009163	0.4456366611760513	5.075765633066204E-4	5.075765633066206E-4	-28928.50267902739	0.0	-557.4888472954536
38425000	-29469.865110052247	-539.8454554189361	-28930.01965463331	0.7223221999068429	2022.0749380740658	31.90952447833346	13.62143014102123	14.729733926493779	0.3708229971385957	20.72424559841026	0.3399540488071556	0.16675642023549744	0.1649047486402467	0.32838478231710355	0.6547733362350945	6.225544182831748E-4	6.225544182831747E-4	-28930.01965463331	0.0	-517.4925205160378
38450000	-29462.21654879283	-542.2497107966776	-28919.96683799615	0.7482865734585882	2022.048973700514	32.3351639365251	26.063808128124034	12.371646332971189	0.28420795064224685	24.338352915209644	0.33034349322956585	0.1676006917596538	0.17199635417546838	0.3300594608353152	0.2829685871338154	5.868122200505885E-4	5.868122200505886E-4	-28919.96683799615	0.0	-521.9715721522487
38475000	-29508.002805226963	-575.5054481240593	-28932.497357102904	0.7877919719293643	2022.0094683020432	35.85696014608667	26.53636320649223	11.322855729819967	0.30633978758970576	28.20242618991175	0.32803742089030846	0.1723553149596543	0.17365605016526534	0.32595121398477506	0.24695180757238344	6.051735225898959E-4	6.051735225898955E-4	-28932.497357102904	0.0	-555.9691366187125
38500000	-29486.40768491167	-554.5808869488247	-28931.826797962844	0.689217275176206	2022.1080429987965	34.69198257850524	13.963397793787577	20.935019819532368	0.406019715581071	30.63767907937611	0.33413423100643963	0.16286598786800333	0.16991185559202285	0.33308792553353717	0.8859716330369692	5.88562049871644E-4	5.885620498716443E-4	-28931.826797962844	0.0	-524.5874268552853
38525000	-29520.010744622574	-576.5042324122287	-28943.506512210344	0.6775252941972548	2022.1197349797753	37.34942676877698	17.523103953931763	20.79593320578112	0.410365103123476	23.691108125677395	0.3311581804525897	0.16608680313969185	0.1667574470301383	0.3359975693775831	0.19874370282852272	5.048665576543537E-4	5.048665576543539E-4	-28943.506512210344	0.0	-548.4318188796472
38550000	-29511.45832735746	-564.6391161370296	-28946.81921122043	0.7000856896914684	2022.0971745842812	34.961767994996144	14.207155954947694	22.329342685392472	0.4249823984012502	38.816390894227844	0.3336377424994519	0.16812222495180826	0.16465495207522807	0.3335850804735148	0.2503662003603543	5.562185640578512E-4	5.562185640578513E-4	-28946.81921122043	0.0	-533.8839079781056
38575000	-29503.93961657983	-600.2746980969885	-28903.664918482842	0.8754137606997308	2021.9218465132728	38.009509395752	13.078450450160188	13.88302579235725	0.4351910745517272	22.530473162490296	0.33536242685768136	0.16794558298489823	0.16598812832846557	0.33070386182895806	0.5341077874627421	4.864031256047039E-4	4.864031256047047E-4	-28903.664918482842	0.0	-578.8560451337297
38600000	-29556.861276006384	-608.5829647916563	-28948.278311214726	0.9372551525802504	2021.8600051213923	38.69107442095386	23.373010301520324	8.008873714357515	0.28806190560084943	37.56982723764694	0.33442516610839956	0.17268731624059316	0.16841208576663158	0.3244754318843791	0.20598521085626934	5.053767315970496E-4	5.05376731597049E-4	-28948.278311214726	0.0	-591.8269962479084
38625000	-29532.865090716183	-593.9016148012097	-28938.963475914974	0.9103032419160295	2021.8869570320567	37.33050717089195	19.471815509252426	9.893819683341972	0.32786471249377247	29.829854630494758	0.3336380342777294	0.16619939650593996	0.17071886021054988	0.329443709005784	0.3247627392684267	5.103655846792742E-4	5.103655846792747E-4	-28938.963475914974	0.0	-575.8071598473141
38650000	-29563.715769567363	-617.0460106281103	-28946.669758939253	0.8097768772049543	2021.9874833967676	40.5377454066323	27.778549575658257	12.282233802362299	0.35268513640445454	26.7582648665453	0.3274972083721895	0.1680270047209317	0.1730493666157595	0.3314264202911227	0.03821091306160903	4.4202510548888794E-4	4.4202510548888783E-4	-28946.669758939253	0.0	-597.0524360022127
38675000	-29565.124313471424	-629.2568443319751	-28935.867469139448	0.8625304070744048	2021.9347298668981	41.80185539624319	27.454716718491973	11.56483829175027	0.356294618991866	29.78531415207933	0.3303575076770565	0.16704099033477932	0.17157883768563215	0.3310226643025353	0.2784497795291728	4.5016527651874815E-4	4.5016527651874777E-4	-28935.867469139448	0.0	-609.2442112201953
38700000	-29605.878354945286	-664.0746121570484	-28941.803742788237	0.8878532677499986	2021.9094070062226	47.08855724224744	28.066321357814783	12.225781867758151	0.39621008713825756	20.97614451796485	0.33535863133463434	0.16556154463581024	0.17243574859082195	0.32664407543873675	0.297577241639085	4.0449930785893507E-4	4.044993078589348E-4	-28941.803742788237	0.0	-644.1892608541049
38725000	-29566.09819691189	-627.4291535886653	-28938.669043323225	0.9684413188705094	2021.8288189551022	41.43912070917551	17.760357107248428	12.781628573863578	0.423837787058928	20.19800603496826	0.3333086072895576	0.16598810235007747	0.168988913673077	0.3317143766872913	0.32634931769097336	4.4337160974123143E-4	4.433716097412312E-4	-28938.669043323225	0.0	-607.4747936763578
38750000	-29559.790906915914	-623.0933036164599	-28936.697603299453	0.8421605115617744	2021.9550997624108	41.32000347798053	34.79892913213104	13.261122230730608	0.35016448998134114	29.942557469649525	0.333067605673587	0.16634737637708888	0.16587541978653475	0.3347095981627927	0.37742888299407945	4.8216708644707463E-4	4.8216708644707436E-4	-28936.697603299453	0.0	-600.936038128192
